Date,Open,High,Low,Close,Adj Close,Volume,ts_polarity,twitter_volume
2016-04-20,26.66,27.022499,26.514999,26.782499,24.910643,122444000,0.0846018754346498,1392
2016-04-21,26.7325,26.7325,26.379999,26.4925,24.640911,126210000,0.0961635876240937,1314
2016-04-22,26.252501,26.620001,26.155001,26.42,24.573479,134732400,0.104014181260349,1663
2016-04-25,26.25,26.4125,26.127501,26.27,24.43396,112126400,0.1039191641963323,1145
2016-04-26,25.977501,26.325001,25.977501,26.0875,24.264212,224064800,0.044244268293568,2086
2016-04-27,24.0,24.6775,23.92,24.455,22.745811,458408400,0.0175131107128084,7083
2016-04-28,24.4025,24.469999,23.5625,23.7075,22.050558,328970800,0.0126465421956591,2798
2016-04-29,23.497499,23.68,23.127501,23.434999,21.7971,274126000,0.0488977950101673,3014
2016-05-02,23.4925,23.52,23.1,23.41,21.773848,192640400,-0.0104775003881422,1183
2016-05-03,23.549999,23.934999,23.42,23.795,22.131937,227325200,0.0403685729732211,2439
2016-05-04,23.799999,23.975,23.455,23.547501,21.901741,164102000,0.070345586428121,2011
2016-05-05,23.5,23.5175,23.17,23.309999,21.81284,143562000,0.0467697922627592,1654
2016-05-06,23.342501,23.362499,22.9625,23.18,21.691189,174799600,0.0224945343137424,2110
2016-05-09,23.25,23.442499,23.147499,23.1975,21.707569,131745600,0.1051737995769273,920
2016-05-10,23.3325,23.3925,23.0275,23.355,21.854948,134747200,0.0538123764802296,1377
2016-05-11,23.370001,23.3925,23.115,23.127501,21.642059,114876400,0.0607047802201152,1350
2016-05-12,23.18,23.195,22.3675,22.584999,21.134403,305258800,0.0648787000234592,2486
2016-05-13,22.5,22.9175,22.5,22.629999,21.176514,177571200,0.0640569864709788,2550
2016-05-16,23.0975,23.5975,22.9125,23.469999,21.962561,245039200,0.0774781231690194,2587
2016-05-17,23.637501,23.674999,23.252501,23.372499,21.871321,187667600,0.0303253176951754,2553
2016-05-18,23.540001,23.8025,23.4725,23.639999,22.121643,168249600,0.0786106499713774,1847
2016-05-19,23.66,23.66,23.3925,23.549999,22.037428,121768400,0.0905144994442865,1528
2016-05-20,23.66,23.8575,23.629999,23.805,22.276043,128104000,0.0488727760624114,1587
2016-05-23,23.967501,24.297501,23.9175,24.1075,22.559116,152074400,0.0725573897212531,1226
2016-05-24,24.305,24.522499,24.209999,24.475,22.903015,140560800,0.0749250177071269,1699
2016-05-25,24.6675,24.934999,24.5275,24.905001,23.305397,152675200,0.0735311773367154,1957
2016-05-26,24.92,25.182501,24.66,25.102501,23.490213,225324800,0.0524486371497328,1805
2016-05-27,24.860001,25.1175,24.8125,25.0875,23.476171,145364800,0.0707306970936104,1414
2016-05-31,24.9,25.1,24.705,24.965,23.361542,169228800,0.0834447979069191,285
2016-06-01,24.754999,24.885,24.5825,24.615,23.034023,116693200,-0.0013141180857257,822
2016-06-02,24.4,24.459999,24.157499,24.43,22.860905,160766400,0.0446105450945611,1692
2016-06-03,24.4475,24.567499,24.362499,24.48,22.907692,114019600,0.0481579320678945,1338
2016-06-06,24.497499,25.4725,24.387501,24.657499,23.07379,93170000,0.1226110790495609,749
2016-06-07,24.8125,24.967501,24.74,24.7575,23.16737,89638000,0.0918476683766504,1021
2016-06-08,24.754999,24.889999,24.67,24.735001,23.146317,83392400,0.0779837200145954,1026
2016-06-09,24.625,24.997499,24.615,24.9125,23.312412,106405600,0.0820381749407559,1465
2016-06-10,24.6325,24.8375,24.620001,24.7075,23.120579,126851600,0.1136245662532841,1454
2016-06-13,24.672501,24.780001,24.275,24.334999,22.772001,152082000,0.0251656618022324,1200
2016-06-14,24.33,24.620001,24.1875,24.365,22.800076,127727600,0.0399900085364746,3961
2016-06-15,24.455,24.602501,24.2575,24.285,22.725216,117780800,0.0955899819466814,1666
2016-06-16,24.112499,24.4375,24.0175,24.387501,22.821135,125307200,0.1022227843980637,1179
2016-06-17,24.155001,24.1625,23.825001,23.8325,22.301785,244032800,0.0458377078538025,1271
2016-06-20,24.0,24.1425,23.7575,23.775,22.247978,137647600,0.1974768978265813,1119
2016-06-21,23.735001,24.0875,23.67,23.977501,22.437468,142185600,0.0986319015822904,1544
2016-06-22,24.0625,24.2225,23.8375,23.887501,22.353247,116876400,-0.004961426945524,1346
2016-06-23,23.985001,24.0725,23.8125,24.025,22.481915,128960800,0.0556809704674848,1020
2016-06-24,23.227501,23.665001,23.1625,23.35,21.850271,301245600,0.0690254324461116,1090
2016-06-27,23.25,23.262501,22.875,23.01,21.53211,181958400,0.0529039647059436,815
2016-06-28,23.225,23.415001,23.035,23.397499,21.894722,161779600,0.0305953985801091,859
2016-06-29,23.4925,23.637501,23.407499,23.6,22.084213,146124000,0.0275152569832425,1029
2016-06-30,23.610001,23.942499,23.575001,23.9,22.364946,143345600,0.0029468335203192,209
2016-07-01,23.872499,24.1175,23.8325,23.9725,22.432791,104106000,0.0681116522964347,1002
2016-07-05,23.8475,23.85,23.615,23.747499,22.222239,110820800,0.075541968552394,809
2016-07-06,23.65,23.915001,23.592501,23.8825,22.34857,123796400,0.0041568622985408,1015
2016-07-07,23.924999,24.125,23.905001,23.985001,22.444483,100558400,0.0073750094198379,897
2016-07-08,24.122499,24.2225,24.012501,24.17,22.617603,115648400,0.0405654734575192,976
2016-07-11,24.1875,24.4125,24.182501,24.245001,22.68778,95179600,0.0715873690257927,656
2016-07-12,24.2925,24.424999,24.280001,24.355,22.790722,96670000,0.0521204951640689,924
2016-07-13,24.352501,24.4175,24.209999,24.217501,22.66205,103568800,0.0520498805830334,774
2016-07-14,24.3475,24.747499,24.33,24.6975,23.111225,155676000,0.0749590565548721,1276
2016-07-15,24.73,24.825001,24.625,24.695,23.108885,120548000,0.0395571399014032,944
2016-07-18,24.674999,25.032499,24.65,24.9575,23.354523,145975600,0.1297317638470236,1010
2016-07-19,24.889999,25.0,24.834999,24.967501,23.363882,95119600,0.0094826305957776,1170
2016-07-20,25.0,25.115,24.934999,24.99,23.384943,105104000,0.04353189757591,1116
2016-07-21,24.9575,25.25,24.782499,24.8575,23.260948,130808000,0.0515428786998909,1345
2016-07-22,24.815001,24.825001,24.577499,24.665001,23.080814,113254800,0.0933928633059369,1202
2016-07-25,24.5625,24.709999,24.23,24.334999,22.772001,161531600,0.0901269323115396,1213
2016-07-26,24.205,24.4925,24.105,24.1675,22.615261,224959200,0.0862418352195744,1865
2016-07-27,26.067499,26.0875,25.6875,25.737499,24.084423,369379200,0.0694474146311506,5173
2016-07-28,25.7075,26.112499,25.705,26.084999,24.409603,159479200,0.103389513824818,2342
2016-07-29,26.047501,26.137501,25.92,26.0525,24.379189,110934800,0.0656334768423582,1570
2016-08-01,26.102501,26.5375,26.102501,26.512501,24.809647,152671600,0.0920787718637374,812
2016-08-02,26.512501,26.5175,26.0,26.120001,24.44236,135266400,0.0986006623270584,1707
2016-08-03,26.202499,26.459999,26.192499,26.4475,24.748821,120810400,0.1150003454747379,885
2016-08-04,26.395,26.5,26.32,26.467501,24.901709,109634800,0.0645007570420411,1513
2016-08-05,26.567499,26.9125,26.545,26.870001,25.280399,162213600,0.0817482015936395,1476
2016-08-08,26.879999,27.092501,26.790001,27.092501,25.489735,112148800,0.0453864252931651,1178
2016-08-09,27.057501,27.235001,27.002501,27.202499,25.593224,105260800,0.0743094025255786,1563
2016-08-10,27.1775,27.225,26.940001,27.0,25.402708,96034000,0.0394553880946706,1618
2016-08-11,27.129999,27.2325,26.9625,26.9825,25.386244,109938000,0.0648025558500267,1677
2016-08-12,26.945,27.110001,26.945,27.045,25.44504,74641600,0.1254953467919154,992
2016-08-15,27.035,27.385,27.02,27.370001,25.750818,103472800,0.0770259330417533,1482
2016-08-16,27.407499,27.557501,27.3025,27.344999,25.727297,135177600,0.0656961407251866,2193
2016-08-17,27.275,27.342501,27.084999,27.305,25.689667,101424000,0.0758126324657426,1715
2016-08-18,27.307501,27.4,27.254999,27.27,25.656736,87938800,-0.0080669620886932,1238
2016-08-19,27.192499,27.422501,27.09,27.34,25.722595,101472400,0.0614172783702227,1345
2016-08-22,27.215,27.275,26.9625,27.127501,25.522665,103280800,0.0621330524051117,1122
2016-08-23,27.147499,27.33,27.1325,27.2125,25.602634,85030800,0.0203961060735332,1331
2016-08-24,27.1425,27.1875,26.92,27.0075,25.409765,94700400,0.0277236278311549,1158
2016-08-25,26.8475,26.969999,26.67,26.8925,25.301565,100344800,0.0453355289553883,1733
2016-08-26,26.852501,26.987499,26.577499,26.735001,25.153379,111065200,0.0209835592930649,1921
2016-08-29,26.655001,26.860001,26.5725,26.705,25.125162,99881200,-0.0169259652567461,1548
2016-08-30,26.450001,26.625,26.375,26.5,24.932287,99455600,-0.0474899112830264,4271
2016-08-31,26.415001,26.6425,26.41,26.525,24.955809,118649600,-0.0616556191528208,1088
2016-09-01,26.535,26.700001,26.405001,26.682501,25.103992,106806000,0.0313591117229076,1774
2016-09-02,26.924999,27.0,26.705,26.932501,25.339201,107210000,0.0558457163726827,2159
2016-09-06,26.975,27.075001,26.877501,26.924999,25.332144,107521600,0.0879114988196537,1117
2016-09-07,26.9575,27.190001,26.7675,27.09,25.487383,169457200,0.0400687293832493,4486
2016-09-08,26.8125,26.817499,26.309999,26.379999,24.819384,212008000,0.0287421757269054,7025
2016-09-09,26.16,26.43,25.782499,25.782499,24.257231,186228000,0.0535759520598809,5594
2016-09-12,25.6625,26.43,25.6325,26.360001,24.80057,181171200,0.0818808193780126,1652
2016-09-13,26.877501,27.1975,26.809999,26.987499,25.390945,248704800,0.0518605401696554,2522
2016-09-14,27.182501,28.2575,27.15,27.942499,26.289452,443554800,0.0745493168930759,3897
2016-09-15,28.465,28.932501,28.372499,28.8925,27.183249,359934400,0.1111142555240218,3610
2016-09-16,28.780001,29.032499,28.51,28.73,27.030363,319547600,0.0842286827821921,3476
2016-09-19,28.797501,29.045,28.3125,28.395,26.715181,188092000,0.0367594111408273,1732
2016-09-20,28.262501,28.530001,28.127501,28.3925,26.712826,138057200,0.1268194536531997,1809
2016-09-21,28.4625,28.497499,28.110001,28.387501,26.708122,144012800,0.008016464933112,2227
2016-09-22,28.5875,28.735001,28.5,28.655001,26.959799,124296000,0.0762374557408042,1756
2016-09-23,28.605,28.6975,27.887501,28.1775,26.510548,209924800,0.0404368793925892,1706
2016-09-26,27.91,28.3475,27.887501,28.219999,26.550533,119477600,0.0645557036634756,1211
2016-09-27,28.25,28.295,28.084999,28.272499,26.599924,98429600,0.037265143152266,1270
2016-09-28,28.422501,28.66,28.3575,28.487499,26.802208,118564400,0.0757867836528546,1423
2016-09-29,28.290001,28.450001,27.950001,28.045,26.385885,143548000,0.0929008424941586,1861
2016-09-30,28.115,28.342501,27.950001,28.262501,26.590519,145516400,0.0222169701300831,395
2016-10-03,28.1775,28.262501,28.07,28.129999,26.465857,86807200,0.0649913550607182,964
2016-10-04,28.264999,28.577499,28.157499,28.25,26.578756,118947200,0.0377031892012662,1197
2016-10-05,28.35,28.415001,28.172501,28.262501,26.590519,85812400,0.0585474770908585,1102
2016-10-06,28.424999,28.584999,28.282499,28.4725,26.788094,115117200,0.0577120184463477,1289
2016-10-07,28.577499,28.639999,28.377501,28.514999,26.828075,97433600,0.1080782704366815,951
2016-10-10,28.754999,29.1875,28.68,29.012501,27.296154,144944000,0.1226780284834866,875
2016-10-11,29.424999,29.672501,29.049999,29.075001,27.354954,256164000,0.0802193821938072,1736
2016-10-12,29.3375,29.495001,29.1875,29.334999,27.599573,150347200,0.1110568744919369,1506
2016-10-13,29.1975,29.360001,28.93,29.245001,27.514896,140769600,0.0687277852694529,1104
2016-10-14,29.469999,29.5425,29.282499,29.407499,27.66778,142608800,0.0987598950627665,1005
2016-10-17,29.3325,29.459999,29.195,29.387501,27.648966,94499600,0.0793696598160054,972
2016-10-18,29.545,29.5525,29.362499,29.3675,27.63015,98214000,0.1103809488673332,1388
2016-10-19,29.3125,29.440001,28.450001,29.280001,27.547821,80138400,-0.0121412294309662,1192
2016-10-20,29.215,29.344999,29.0825,29.264999,27.533712,96503200,0.0773353185379264,1149
2016-10-21,29.202499,29.227501,29.07,29.15,27.425516,92770800,0.0902424706811872,974
2016-10-24,29.275,29.434999,29.25,29.4125,27.672491,94154800,0.030617758034445,1165
2016-10-25,29.487499,29.59,29.327499,29.5625,27.813614,192516000,0.086242278470303,1986
2016-10-26,28.577499,28.924999,28.327499,28.897499,27.187952,264536800,0.0844280735980978,5213
2016-10-27,28.8475,28.965,28.525,28.620001,26.926868,138248000,0.0474726427763516,2406
2016-10-28,28.467501,28.8025,28.362499,28.43,26.748108,151446800,-0.0121301651396893,2886
2016-10-31,28.4125,28.557501,28.299999,28.385,26.705769,105677600,-0.0578312937062936,175
2016-11-01,28.365,28.442499,27.6325,27.872499,26.223593,175303200,0.0774091226291223,1014
2016-11-02,27.85,28.0875,27.807501,27.897499,26.24711,113326800,0.0424758227152339,1375
2016-11-03,27.745001,27.865,27.387501,27.4575,25.965776,107730400,0.023721361574742,1128
2016-11-04,27.1325,27.5625,27.0275,27.209999,25.73172,123348000,0.0978910735612543,1026
2016-11-07,27.52,27.627501,27.365,27.602501,26.1029,130240000,0.0780545410349573,948
2016-11-08,27.577499,27.93,27.424999,27.764999,26.256563,97016800,-0.0353607726989942,1032
2016-11-09,27.469999,27.83,27.012501,27.719999,26.214012,236705600,-0.0024981684053334,1135
2016-11-10,27.772499,27.772499,26.4575,26.9475,25.483482,228538000,0.0782218541348729,1140
2016-11-11,26.780001,27.217501,26.637501,27.1075,25.634789,136575600,0.0890158037819601,978
2016-11-14,26.9275,26.952499,26.02,26.4275,24.991735,204702000,0.0454648848652819,925
2016-11-15,26.6425,26.92,26.540001,26.7775,25.322718,129058000,0.0208546165628161,1332
2016-11-16,26.674999,27.557501,26.65,27.497499,26.003603,235362000,-0.0070806131980188,1366
2016-11-17,27.452499,27.5875,27.2075,27.487499,25.994146,110528000,0.0446675032684584,1139
2016-11-18,27.43,27.635,27.415001,27.514999,26.020147,113715600,0.0609044318038649,1111
2016-11-21,27.530001,27.997499,27.502501,27.932501,26.414972,117058400,0.0124152520893026,1169
2016-11-22,27.987499,28.105,27.85,27.950001,26.431519,103862000,0.0548397638140667,1207
2016-11-23,27.84,27.877501,27.5825,27.807501,26.296761,109705600,0.134934000637994,1011
2016-11-25,27.782499,27.967501,27.737499,27.9475,26.429152,45903600,0.1681668648957607,816
2016-11-28,27.8575,28.1175,27.8475,27.8925,26.37714,108776000,0.1301195045198144,859
2016-11-29,27.695,28.0075,27.5175,27.865,26.351133,114115200,0.1246986046999581,1156
2016-11-30,27.9,28.049999,27.567499,27.629999,26.128902,144649200,0.1472717671217672,330
2016-12-01,27.592501,27.735001,27.2575,27.372499,25.885395,148347600,0.1012392214411481,768
2016-12-02,27.2925,27.522499,27.2125,27.475,25.982323,106112000,0.0500236651745835,996
2016-12-05,27.5,27.5075,27.0625,27.2775,25.795553,137298000,0.0571565054516579,744
2016-12-06,27.375,27.59,27.297501,27.487499,25.994146,104782000,0.1403559099613682,1125
2016-12-07,27.315001,27.797501,27.290001,27.7575,26.249474,119994800,0.1109068446240556,1631
2016-12-08,27.715,28.1075,27.65,28.030001,26.507175,108273200,0.0829936631865299,1655
2016-12-09,28.077499,28.674999,28.077499,28.487499,26.939817,137610400,0.0631871898438096,1344
2016-12-12,28.3225,28.75,28.122499,28.325001,26.786144,105497600,0.1482735361229678,724
2016-12-13,28.459999,28.98,28.4375,28.797501,27.232977,174935200,0.0324455167954675,1641
2016-12-14,28.76,29.049999,28.745001,28.797501,27.232977,136127200,0.0694730115061993,1523
2016-12-15,28.844999,29.182501,28.807501,28.955,27.381918,186098000,0.0702247920756682,1156
2016-12-16,29.1175,29.125,28.9125,28.9925,27.417383,177404400,0.1322159700249841,1120
2016-12-19,28.950001,29.344999,28.9375,29.16,27.575779,111117600,0.1223590668121764,779
2016-12-20,29.184999,29.375,29.17,29.237499,27.649071,85700000,0.1150384720472532,1014
2016-12-21,29.200001,29.35,29.195,29.264999,27.675074,95132800,0.0414852679242035,1023
2016-12-22,29.0875,29.127501,28.91,29.0725,27.493036,104343600,0.0880287184356448,1031
2016-12-23,28.897499,29.129999,28.897499,29.129999,27.547411,56998000,0.0665126410748737,794
2016-12-27,29.129999,29.450001,29.122499,29.315001,27.722363,73187600,0.054105297772388,699
2016-12-28,29.379999,29.504999,29.049999,29.190001,27.604153,83623600,0.012954809055467,800
2016-12-29,29.112499,29.2775,29.1,29.182501,27.597061,60158000,0.1387016023376696,835
2016-12-30,29.1625,29.299999,28.8575,28.955,27.381918,122345200,0.0018564817321514,788
2017-01-03,28.950001,29.0825,28.690001,29.0375,27.459938,115127600,-0.0179520985044238,739
2017-01-04,28.9625,29.127501,28.9375,29.004999,27.429203,84472400,0.0893833628075895,830
2017-01-05,28.98,29.215,28.952499,29.1525,27.568691,88774400,0.0217356214145431,1337
2017-01-06,29.195,29.540001,29.1175,29.477501,27.87603,127007600,0.1131385636590752,1265
2017-01-09,29.487499,29.8575,29.485001,29.747499,28.131361,134247600,0.1389387644310447,1120
2017-01-10,29.692499,29.844999,29.575001,29.7775,28.159733,97848400,0.0723539522224115,1411
2017-01-11,29.684999,29.9825,29.65,29.9375,28.311039,110354400,-0.0049913320297467,1189
2017-01-12,29.725,29.825001,29.5525,29.8125,28.192831,108344800,0.1075702057376582,1284
2017-01-13,29.7775,29.905001,29.702499,29.76,28.143188,104447600,0.0455029292448125,1175
2017-01-17,29.584999,30.059999,29.555,30.0,28.37015,137759200,0.1037227887078769,955
2017-01-18,30.0,30.125,29.9275,29.997499,28.367781,94852000,0.0405110293633896,993
2017-01-19,29.85,30.022499,29.842501,29.945,28.318136,102389200,0.0544073158014342,1015
2017-01-20,30.112499,30.112499,29.932501,30.0,28.37015,130391600,0.1437485207786413,730
2017-01-23,30.0,30.202499,29.942499,30.02,28.389057,88200800,0.0345337340259104,931
2017-01-24,29.887501,30.025,29.875,29.9925,28.363052,92844000,0.1080804903752466,1098
2017-01-25,30.105,30.525,30.07,30.469999,28.81461,129510400,0.0557925781637791,1247
2017-01-26,30.4175,30.610001,30.4,30.485001,28.828796,105350400,0.0311285361487888,1194
2017-01-27,30.535,30.5875,30.4,30.487499,28.83116,82251600,0.0245940959297771,907
2017-01-30,30.2325,30.407499,30.165001,30.407499,28.755507,121510000,0.0731260363465184,962
2017-01-31,30.2875,30.3475,30.155001,30.3375,28.689308,196804000,0.1832786317990396,392
2017-02-01,31.7575,32.622501,31.752501,32.1875,30.438799,447940000,0.0845114321073921,2816
2017-02-02,31.995001,32.3475,31.945,32.1325,30.386791,134841600,0.0672259445729974,2088
2017-02-03,32.077499,32.297501,32.040001,32.27,30.516821,98029200,0.0560083777680334,1360
2017-02-06,32.282501,32.625,32.224998,32.572498,30.802887,107383600,0.0344321092817515,872
2017-02-07,32.634998,33.022499,32.612499,32.8825,31.096045,152735200,0.0626688652688185,1254
2017-02-08,32.837502,33.055,32.805,33.009998,31.216612,92016400,0.0782085584863362,1261
2017-02-09,32.912498,33.112499,32.779999,33.105,31.442188,113399600,0.0839533055936233,1037
2017-02-10,33.115002,33.235001,33.012501,33.029999,31.370947,80262000,0.0197542579594273,1067
2017-02-13,33.27,33.455002,33.1875,33.322498,31.648762,92141600,0.0083703340055831,1197
2017-02-14,33.3675,33.772499,33.3125,33.755001,32.059544,132904800,-0.0059319843390253,1703
2017-02-15,33.880001,34.067501,33.654999,33.877499,32.175884,142492400,0.040636213334409,1801
2017-02-16,33.9175,33.974998,33.709999,33.837502,32.137894,90338400,0.0652150537517474,1123
2017-02-17,33.775002,33.9575,33.775002,33.93,32.225754,88792800,0.0766941106930383,1000
2017-02-21,34.057499,34.1875,33.994999,34.174999,32.458447,98028800,0.0660675852832716,919
2017-02-22,34.107498,34.279999,34.0275,34.2775,32.555794,83347600,0.0854190582778385,1132
2017-02-23,34.345001,34.369999,34.075001,34.1325,32.418076,83152800,0.0687975456859881,1011
2017-02-24,33.977501,34.165001,33.82,34.165001,32.448948,87106400,0.0319322097695537,1038
2017-02-27,34.285,34.360001,34.07,34.232498,32.513054,81029600,0.0700086531345798,1046
2017-02-28,34.27,34.360001,34.174999,34.247501,32.527302,93931600,0.0600349490046091,380
2017-03-01,34.4725,35.037498,34.400002,34.947498,33.192142,145658400,0.120263631697295,740
2017-03-02,35.0,35.07,34.689999,34.740002,32.995064,104844000,0.0810949929250897,1018
2017-03-03,34.695,34.9575,34.647499,34.945,33.189762,84432400,0.057956853432942,972
2017-03-06,34.842499,34.942501,34.650002,34.834999,33.085289,87000000,0.0592860846538828,724
2017-03-07,34.764999,34.994999,34.697498,34.880001,33.128029,69785200,0.0786936509042487,896
2017-03-08,34.737499,34.950001,34.705002,34.75,33.004562,74828800,0.0175706039991753,323
